"","year","lnw","female","widowed","divorced","separated","nevermarried","hsd08","hsd911","hsg","cg","ad","mw","so","we","exp1","exp2","exp3","exp4","weight","married","ne","sc"
"1692913",2012,2.52322551409014,0,0,0,0,0,0,0,0,0,0,0,1,0,11.5,1.3225,1.520875,1.74900625,1960.9,TRUE,FALSE,TRUE
"1692915",2012,2.87990045802887,1,0,0,0,1,0,0,0,1,0,0,1,0,25,6.25,15.625,39.0625,3109.83,FALSE,FALSE,FALSE
"1692917",2012,3.11101217899226,1,0,0,0,0,0,0,0,0,0,0,1,0,12.5,1.5625,1.953125,2.44140625,1767.4,TRUE,FALSE,TRUE
"1692918",2012,2.52322551409014,0,0,0,0,0,0,0,0,0,0,0,1,0,15.5,2.4025,3.723875,5.77200625,1767.4,TRUE,FALSE,TRUE
"1692920",2012,2.20202074959971,0,0,0,0,0,0,0,1,0,0,0,1,0,20,4,8,16,1789.99,TRUE,FALSE,FALSE
"1692923",2012,3.24454357161678,1,0,0,0,1,0,0,1,0,0,0,1,0,22,4.84,10.648,23.4256,3308.63,FALSE,FALSE,FALSE
"1692925",2012,2.36907483426288,0,0,1,0,0,0,0,0,0,0,0,1,0,24,5.76,13.824,33.1776,4473.5,FALSE,FALSE,TRUE
"1692928",2012,3.66835781839314,1,0,0,0,0,0,0,0,0,1,0,1,0,18,3.24,5.832,10.4976,1792.52,TRUE,FALSE,FALSE
"1692929",2012,2.65675690671466,0,0,1,0,0,0,0,0,0,0,0,1,0,17.5,3.0625,5.359375,9.37890625,1910.22,FALSE,FALSE,TRUE
"1692933",2012,3.79619118990302,0,0,0,0,0,0,0,0,0,1,0,1,0,10,1,1,1,2727.44,TRUE,FALSE,FALSE
"1692936",2012,2.57879536524495,1,0,1,0,0,0,0,0,1,0,0,1,0,16,2.56,4.096,6.5536,2036.37,FALSE,FALSE,FALSE
"1692937",2012,2.65675690671466,0,0,0,0,1,0,0,0,0,1,0,1,0,6,0.36,0.216,0.1296,2036.37,FALSE,FALSE,FALSE
"1692939",2012,3.3499040872746,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0.81,0.729,0.6561,2159.21,TRUE,FALSE,TRUE
"1692940",2012,2.39439264224717,1,0,0,0,0,0,0,0,0,0,0,1,0,8.5,0.7225,0.614125,0.52200625,2159.21,TRUE,FALSE,TRUE
"1692942",2012,2.86260896091881,0,0,0,0,0,0,0,0,1,0,0,1,0,25,6.25,15.625,39.0625,1852.05,TRUE,FALSE,FALSE
"1692943",2012,3.14226472249636,0,0,0,0,0,0,0,0,1,0,0,1,0,23,5.29,12.167,27.9841,1660.48,TRUE,FALSE,FALSE
"1692944",2012,3.14226472249636,1,0,0,0,0,0,0,0,0,1,0,1,0,24,5.76,13.824,33.1776,1660.48,TRUE,FALSE,FALSE
"1692947",2012,1.96360972615471,1,0,0,0,0,0,0,1,0,0,0,1,0,28,7.84,21.952,61.4656,3154.59,TRUE,FALSE,FALSE
"1692950",2012,3.14226472249636,0,0,0,0,0,0,0,0,0,0,0,1,0,31.5,9.9225,31.255875,98.45600625,3210.19,TRUE,FALSE,TRUE
"1692951",2012,2.10337166852987,1,0,0,0,0,0,0,0,1,0,0,1,0,27,7.29,19.683,53.1441,3210.19,TRUE,FALSE,FALSE
"1692952",2012,3.25833689374911,1,0,1,0,0,0,0,0,1,0,0,1,0,9,0.81,0.729,0.6561,1988.94,FALSE,FALSE,FALSE
"1692953",2012,2.7367996143882,0,0,1,0,0,0,0,0,0,1,0,1,0,16,2.56,4.096,6.5536,3544.03,FALSE,FALSE,FALSE
"1692955",2012,2.42791533428581,1,0,0,0,0,0,0,0,1,0,0,1,0,30,9,27,81,1821.75,TRUE,FALSE,FALSE
"1692958",2012,2.70554707088409,1,0,1,0,0,0,0,0,0,0,0,1,0,14,1.96,2.744,3.8416,3458.45,FALSE,FALSE,TRUE
"1692959",2012,2.43361335540045,1,0,0,0,0,0,0,0,0,0,0,1,0,18,3.24,5.832,10.4976,1803.92,TRUE,FALSE,TRUE
"1692960",2012,2.52322551409014,0,0,0,0,0,0,0,1,0,0,0,1,0,24,5.76,13.824,33.1776,1803.92,TRUE,FALSE,FALSE
"1692962",2012,2.76211742237249,0,0,0,0,1,0,1,0,0,0,0,1,0,22,4.84,10.648,23.4256,1743.7,FALSE,FALSE,FALSE
"1692964",2012,2.77453994237104,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0.81,0.729,0.6561,1778.44,TRUE,FALSE,TRUE
"1692967",2012,2.31558614931189,0,0,0,0,0,0,0,0,0,0,0,1,0,18.5,3.4225,6.331625,11.71350625,3672.59,TRUE,FALSE,TRUE
"1692968",2012,2.43361335540045,0,0,0,0,1,0,0,1,0,0,0,1,0,17,2.89,4.913,8.3521,3497.65,FALSE,FALSE,FALSE
"1692970",2012,1.8496654668055,1,0,0,1,0,0,0,0,0,0,0,1,0,20.5,4.2025,8.615125,17.66100625,1803.92,FALSE,FALSE,TRUE
"1692971",2012,2.57879536524495,0,0,0,0,0,0,0,1,0,0,0,1,0,34,11.56,39.304,133.6336,3316.39,TRUE,FALSE,FALSE
"1692972",2012,2.5817938682412,1,0,0,0,0,0,0,0,0,0,0,1,0,30,9,27,81,3316.39,TRUE,FALSE,TRUE
"1692973",2012,3.08753982280711,0,0,0,0,0,0,0,0,1,0,0,1,0,17,2.89,4.913,8.3521,1844.51,TRUE,FALSE,FALSE
"1692974",2012,2.36251743371672,1,0,0,0,0,0,0,0,1,0,0,1,0,15,2.25,3.375,5.0625,1844.51,TRUE,FALSE,FALSE
"1692976",2012,1.96360972615471,1,0,0,0,0,0,0,1,0,0,0,1,0,34,11.56,39.304,133.6336,1959.71,TRUE,FALSE,FALSE
"1692979",2012,2.60546361232711,0,0,0,0,0,0,0,0,1,0,0,1,0,14,1.96,2.744,3.8416,1847.64,TRUE,FALSE,FALSE
"1692980",2012,2.22597399062221,1,0,0,0,0,0,0,0,1,0,0,1,0,12,1.44,1.728,2.0736,1847.64,TRUE,FALSE,FALSE
"1692982",2012,2.22597399062221,0,0,0,0,1,0,0,0,0,0,0,1,0,8.5,0.7225,0.614125,0.52200625,3301.18,FALSE,FALSE,TRUE
"1692984",2012,2.60066744006362,1,0,0,0,0,0,0,0,0,0,0,1,0,33,10.89,35.937,118.5921,3341.2,TRUE,FALSE,TRUE
"1692985",2012,2.61023689107977,0,0,0,0,0,0,0,0,0,0,0,1,0,27.5,7.5625,20.796875,57.19140625,1695.11,TRUE,FALSE,TRUE
"1692986",2012,2.83907846350861,1,0,0,0,0,0,0,0,0,0,0,1,0,20.5,4.2025,8.615125,17.66100625,1695.11,TRUE,FALSE,TRUE
"1692987",2012,2.09045213062844,1,1,0,0,0,0,0,0,0,0,0,1,0,33.5,11.2225,37.595375,125.94450625,1744.84,FALSE,FALSE,TRUE
"1692989",2012,2.18675327746892,1,0,1,0,0,0,0,0,0,0,0,1,0,20.5,4.2025,8.615125,17.66100625,3288.09,FALSE,FALSE,TRUE
"1692990",2012,1.77123783350726,1,0,0,0,0,0,0,1,0,0,0,1,0,13,1.69,2.197,2.8561,1728.88,TRUE,FALSE,FALSE
"1692991",2012,2.05891990595904,0,0,0,0,0,1,0,0,0,0,0,1,0,31,9.61,29.791,92.3521,1728.88,TRUE,FALSE,FALSE
"1692992",2012,3.29861079288705,1,0,0,0,0,0,0,0,1,0,0,1,0,24,5.76,13.824,33.1776,1760.63,TRUE,FALSE,FALSE
"1692993",2012,2.002830439308,0,0,0,0,0,0,0,0,1,0,0,1,0,26,6.76,17.576,45.6976,1760.63,TRUE,FALSE,FALSE
"1692994",2012,2.55139639105683,0,0,0,0,0,0,0,0,0,1,0,1,0,13,1.69,2.197,2.8561,3335.29,TRUE,FALSE,FALSE
"1692995",2012,2.47443534992071,1,0,0,0,0,0,0,0,1,0,0,1,0,11,1.21,1.331,1.4641,3335.29,TRUE,FALSE,FALSE
"1692997",2012,2.52322551409014,1,0,0,0,0,0,0,0,0,0,0,1,0,27.5,7.5625,20.796875,57.19140625,3250.38,TRUE,FALSE,TRUE
"1692998",2012,3.06222201482282,0,0,1,0,0,0,0,1,0,0,0,1,0,30,9,27,81,3469.22,FALSE,FALSE,FALSE
"1692999",2012,2.60546361232711,0,0,0,0,0,0,0,0,0,0,0,1,0,28,7.84,21.952,61.4656,1781.39,TRUE,FALSE,TRUE
"1693000",2012,2.22597399062221,1,0,0,0,0,0,0,0,0,0,0,1,0,21.5,4.6225,9.938375,21.36750625,1781.39,TRUE,FALSE,TRUE
"1693001",2012,2.52322551409014,0,0,0,1,0,0,0,1,0,0,0,1,0,7,0.49,0.343,0.2401,3758.38,FALSE,FALSE,FALSE
"1693002",2012,0.45953232937844,1,0,0,0,0,0,0,0,0,0,0,1,0,15.5,2.4025,3.723875,5.77200625,1793.11,TRUE,FALSE,TRUE
"1693003",2012,2.90361698464619,0,0,0,0,0,0,0,1,0,0,0,1,0,14,1.96,2.744,3.8416,1793.11,TRUE,FALSE,FALSE
"1693004",2012,2.43361335540045,1,0,0,1,0,0,0,0,0,0,0,1,0,9.5,0.9025,0.857375,0.81450625,1864.16,FALSE,FALSE,TRUE
"1693005",2012,2.4643850140672,1,0,0,0,0,0,0,0,0,0,0,1,0,24,5.76,13.824,33.1776,1733.53,TRUE,FALSE,TRUE
"1693006",2012,2.52322551409014,0,0,0,0,0,0,0,0,0,0,0,1,0,13.5,1.8225,2.460375,3.32150625,1733.53,TRUE,FALSE,TRUE
"1693008",2012,2.55139639105683,1,0,0,0,0,0,0,0,1,0,0,1,0,6,0.36,0.216,0.1296,2282.12,TRUE,FALSE,FALSE
"1693009",2012,2.97521063783319,1,0,0,0,0,0,0,1,0,0,0,1,0,27,7.29,19.683,53.1441,2174.63,TRUE,FALSE,FALSE
"1693010",2012,3.14226472249636,0,0,0,0,0,0,0,1,0,0,0,1,0,27,7.29,19.683,53.1441,2174.63,TRUE,FALSE,FALSE
"1693011",2012,2.40186465708587,1,0,0,0,0,0,0,0,0,0,0,1,0,22,4.84,10.648,23.4256,2145.58,TRUE,FALSE,TRUE
"1693012",2012,2.77453994237104,0,0,0,0,0,0,0,0,0,0,0,1,0,22.5,5.0625,11.390625,25.62890625,2145.58,TRUE,FALSE,TRUE
"1693013",2012,3.3499040872746,0,0,0,0,0,0,0,0,0,1,0,1,0,16,2.56,4.096,6.5536,1843.86,TRUE,FALSE,FALSE
"1693014",2012,3.57304763858881,1,0,0,0,0,0,0,0,0,1,0,1,0,17,2.89,4.913,8.3521,1843.86,TRUE,FALSE,FALSE
"1693016",2012,2.11776040598197,1,0,0,0,0,0,0,0,0,0,0,1,0,23.5,5.5225,12.977875,30.49800625,1889.99,TRUE,FALSE,TRUE
"1693017",2012,2.77453994237104,0,0,1,0,0,0,0,0,1,0,0,1,0,16,2.56,4.096,6.5536,1701.31,FALSE,FALSE,FALSE
"1693018",2012,2.55139639105683,1,0,0,0,0,0,0,0,1,0,0,1,0,9,0.81,0.729,0.6561,1742.33,TRUE,FALSE,FALSE
"1693020",2012,3.25833689374911,1,0,0,0,0,0,0,0,0,1,0,1,0,8,0.64,0.512,0.4096,1967.03,TRUE,FALSE,FALSE
"1693022",2012,2.70554707088409,1,0,0,0,0,0,0,0,0,1,0,1,0,5,0.25,0.125,0.0625,1967.03,TRUE,FALSE,FALSE
"1693025",2012,3.0920749779725,0,0,0,0,0,0,0,1,0,0,0,1,0,26,6.76,17.576,45.6976,1641.68,TRUE,FALSE,FALSE
"1693026",2012,2.2512917986065,1,0,0,0,0,0,0,0,0,0,0,1,0,19,3.61,6.859,13.0321,3366.09,TRUE,FALSE,TRUE
"1693033",2012,2.35950538324673,1,0,1,0,0,0,0,0,0,0,0,1,0,18.5,3.4225,6.331625,11.71350625,1801.89,FALSE,FALSE,TRUE
"1693034",2012,1.85824921049689,0,0,0,0,0,0,0,1,0,0,0,1,0,24,5.76,13.824,33.1776,1721.34,TRUE,FALSE,FALSE
"1693035",2012,1.91231643176716,1,0,0,0,0,0,0,1,0,0,0,1,0,11,1.21,1.331,1.4641,2166.95,TRUE,FALSE,FALSE
"1693039",2012,3.28536556613703,0,0,0,0,0,0,0,1,0,0,0,1,0,21,4.41,9.261,19.4481,2215.37,TRUE,FALSE,FALSE
"1693040",2012,2.57879536524495,0,0,0,0,0,0,0,1,0,0,0,1,0,8,0.64,0.512,0.4096,2783.07,TRUE,FALSE,FALSE
"1693041",2012,2.01917957730952,0,0,1,0,0,0,0,0,0,0,0,1,0,5,0.25,0.125,0.0625,2477.05,FALSE,FALSE,TRUE
"1693042",2012,2.36907483426288,1,0,0,0,1,0,0,0,0,0,0,1,0,4.5,0.2025,0.091125,0.04100625,2264.07,FALSE,FALSE,TRUE
"1693044",2012,2.36907483426288,1,0,0,0,0,0,0,0,1,0,0,1,0,25,6.25,15.625,39.0625,1530.45,TRUE,FALSE,FALSE
"1693047",2012,2.49423797721688,0,0,0,0,0,0,0,0,0,0,0,1,0,27.5,7.5625,20.796875,57.19140625,1937.25,TRUE,FALSE,TRUE
"1693048",2012,2.30008196277593,1,0,0,0,0,0,0,0,1,0,0,1,0,22,4.84,10.648,23.4256,1937.25,TRUE,FALSE,FALSE
"1693049",2012,2.36907483426288,0,0,0,0,0,0,0,1,0,0,0,1,0,30,9,27,81,3589.26,TRUE,FALSE,FALSE
"1693051",2012,2.87990045802887,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0.36,0.216,0.1296,3506.42,TRUE,FALSE,TRUE
"1693052",2012,2.26371431860505,1,0,0,0,0,0,0,0,1,0,0,1,0,4,0.16,0.064,0.0256,3506.42,TRUE,FALSE,FALSE
"1693054",2012,3.11101217899226,0,0,0,0,0,0,0,0,1,0,0,1,0,18,3.24,5.832,10.4976,1789.99,TRUE,FALSE,FALSE
"1693056",2012,2.84599890635319,0,0,0,0,0,0,0,0,1,0,0,1,0,11,1.21,1.331,1.4641,3361.56,TRUE,FALSE,FALSE
"1693061",2012,2.77008559202166,0,0,0,0,0,0,0,0,0,0,0,1,0,24,5.76,13.824,33.1776,1927.82,TRUE,FALSE,TRUE
"1693062",2012,3.14226472249636,1,0,0,0,0,0,0,0,0,0,0,1,0,21.5,4.6225,9.938375,21.36750625,1927.82,TRUE,FALSE,TRUE
"1693063",2012,2.73086487886838,1,0,0,0,0,0,0,0,1,0,0,1,0,7,0.49,0.343,0.2401,1966.23,TRUE,FALSE,FALSE
"1693064",2012,2.4643850140672,0,0,0,0,0,0,0,1,0,0,0,1,0,13,1.69,2.197,2.8561,1966.23,TRUE,FALSE,FALSE
"1693065",2012,3.0985896589937,1,0,1,0,0,0,0,0,0,0,0,1,0,17,2.89,4.913,8.3521,1862.96,FALSE,FALSE,TRUE
"1693066",2012,2.74476778403737,1,0,0,0,1,0,0,0,1,0,0,1,0,11,1.21,1.331,1.4641,3493.06,FALSE,FALSE,FALSE
"1693067",2012,2.52322551409014,1,0,1,0,0,0,0,0,0,0,0,1,0,21.5,4.6225,9.938375,21.36750625,1789.99,FALSE,FALSE,TRUE
"1693068",2012,2.60546361232711,1,0,1,0,0,0,0,0,0,0,0,1,0,33.5,11.2225,37.595375,125.94450625,3217.84,FALSE,FALSE,TRUE
"1693069",2012,2.18675327746892,0,0,0,0,0,0,0,1,0,0,0,1,0,34,11.56,39.304,133.6336,1451.38,TRUE,FALSE,FALSE
"1693070",2012,2.89970308532505,0,0,1,0,0,0,0,0,1,0,0,1,0,23,5.29,12.167,27.9841,3317.75,FALSE,FALSE,FALSE
"1693071",2012,2.55139639105683,1,0,0,0,0,0,0,1,0,0,0,1,0,33,10.89,35.937,118.5921,3389.42,TRUE,FALSE,FALSE
"1693073",2012,2.4643850140672,0,0,0,0,0,0,0,1,0,0,0,1,0,24,5.76,13.824,33.1776,3290.8,TRUE,FALSE,FALSE
"1693076",2012,3.06222201482282,0,0,0,0,0,0,0,0,0,0,0,1,0,33,10.89,35.937,118.5921,3290.8,TRUE,FALSE,TRUE
"1693077",2012,2.55139639105683,1,0,0,0,0,0,0,1,0,0,0,1,0,33,10.89,35.937,118.5921,3290.8,TRUE,FALSE,FALSE
"1693079",2012,3.75536919538277,0,1,0,0,0,0,0,0,0,1,0,1,0,18,3.24,5.832,10.4976,1882.04,FALSE,FALSE,FALSE
"1693080",2012,-1.54294817116527,0,0,0,0,0,0,1,0,0,0,0,1,0,26,6.76,17.576,45.6976,1733.18,TRUE,FALSE,FALSE
"1693082",2012,2.76211742237249,0,0,0,0,1,0,0,0,1,0,0,1,0,5,0.25,0.125,0.0625,1941.89,FALSE,FALSE,FALSE
"1693083",2012,2.58264893456094,1,0,0,1,0,0,0,1,0,0,0,1,0,14,1.96,2.744,3.8416,3372.71,FALSE,FALSE,FALSE
"1693087",2012,3.3499040872746,0,0,0,0,0,0,0,0,1,0,0,1,0,15,2.25,3.375,5.0625,1830.27,TRUE,FALSE,FALSE
"1693089",2012,4.10367588965098,0,0,0,0,0,0,0,0,0,1,0,1,0,18,3.24,5.832,10.4976,1789.99,TRUE,FALSE,FALSE
"1693090",2012,2.87990045802887,0,0,0,0,0,0,0,0,0,1,0,1,0,27,7.29,19.683,53.1441,3290.8,TRUE,FALSE,FALSE
"1693091",2012,3.57304763858881,1,0,0,0,0,0,0,0,0,1,0,1,0,26,6.76,17.576,45.6976,3290.8,TRUE,FALSE,FALSE
"1693092",2012,2.36907483426288,1,0,0,0,0,0,0,0,1,0,0,1,0,21,4.41,9.261,19.4481,1914.27,TRUE,FALSE,FALSE
"1693093",2012,2.52322551409014,0,0,0,0,1,0,0,0,0,0,0,1,0,12.5,1.5625,1.953125,2.44140625,3660.48,FALSE,FALSE,TRUE
"1693096",2012,1.7404661748405,1,0,0,0,1,0,1,0,0,0,0,1,0,8,0.64,0.512,0.4096,3506.42,FALSE,FALSE,FALSE
"1693097",2012,2.77453994237104,0,0,0,0,0,0,0,0,0,0,0,1,0,26.5,7.0225,18.609625,49.31550625,3589.26,TRUE,FALSE,TRUE
"1693098",2012,3.66835781839314,1,0,0,0,0,0,0,0,0,0,0,1,0,27.5,7.5625,20.796875,57.19140625,3589.26,TRUE,FALSE,TRUE
"1693099",2012,2.87990045802887,1,0,0,0,0,0,0,0,1,0,0,1,0,8,0.64,0.512,0.4096,1494.02,TRUE,FALSE,FALSE
"1693100",2012,2.90807133499557,0,0,0,0,0,0,0,0,1,0,0,1,0,24,5.76,13.824,33.1776,1887.12,TRUE,FALSE,FALSE
"1693102",2012,2.97521063783319,1,0,0,0,1,0,0,0,1,0,0,1,0,3,0.09,0.027,0.0081,3456.68,FALSE,FALSE,FALSE
"1693103",2012,4.29088743173913,0,0,0,0,0,0,0,0,0,1,0,1,0,7,0.49,0.343,0.2401,1739.68,TRUE,FALSE,FALSE
"1693104",2012,2.81802505431078,1,0,0,0,0,0,0,0,1,0,0,1,0,10,1,1,1,1739.68,TRUE,FALSE,FALSE
"1693106",2012,3.45526460293243,0,0,0,0,0,0,0,0,1,0,0,1,0,9,0.81,0.729,0.6561,1739.68,TRUE,FALSE,FALSE
"1693107",2012,2.87186828633161,1,0,0,0,0,0,0,0,1,0,0,1,0,21,4.41,9.261,19.4481,1771.62,TRUE,FALSE,FALSE
"1693109",2012,3.3499040872746,1,0,0,0,0,0,0,0,1,0,0,1,0,27,7.29,19.683,53.1441,1712.1,TRUE,FALSE,FALSE
"1693110",2012,3.06222201482282,0,0,0,0,0,0,0,0,1,0,0,1,0,27,7.29,19.683,53.1441,1712.1,TRUE,FALSE,FALSE
"1693112",2012,3.57304763858881,0,0,0,0,0,0,0,0,0,1,0,1,0,10,1,1,1,1943.59,TRUE,FALSE,FALSE
"1693114",2012,3.24454357161678,0,0,0,1,0,0,0,0,0,0,0,1,0,33.5,11.2225,37.595375,125.94450625,3620.19,FALSE,FALSE,TRUE
"1693115",2012,3.53222564406856,0,0,0,1,0,0,0,0,0,0,0,1,0,32.5,10.5625,34.328125,111.56640625,3620.19,FALSE,FALSE,TRUE
"1693116",2012,3.3499040872746,0,0,0,0,0,0,0,0,0,1,0,1,0,20,4,8,16,3317.75,TRUE,FALSE,FALSE
"1693117",2012,3.53222564406856,1,0,0,0,0,0,0,0,0,1,0,1,0,20,4,8,16,3317.75,TRUE,FALSE,FALSE
"1693119",2012,3.6122683517421,0,0,0,0,0,0,0,0,1,0,0,1,0,20,4,8,16,1943.59,TRUE,FALSE,FALSE
"1693120",2012,3.24454357161678,0,0,0,0,1,0,0,0,0,1,0,1,0,22,4.84,10.648,23.4256,3522.86,FALSE,FALSE,FALSE
"1693123",2012,2.87990045802887,0,0,0,0,1,0,0,1,0,0,0,1,0,14,1.96,2.744,3.8416,3896.15,FALSE,FALSE,FALSE
"1693126",2012,2.39439264224717,1,0,1,0,0,0,0,0,1,0,0,1,0,5,0.25,0.125,0.0625,3635.76,FALSE,FALSE,FALSE
"1693127",2012,2.77453994237104,0,0,1,0,0,0,0,1,0,0,0,1,0,32,10.24,32.768,104.8576,3035.83,FALSE,FALSE,FALSE
"1693128",2012,2.26371431860505,0,0,1,0,0,0,0,0,0,0,0,1,0,25,6.25,15.625,39.0625,3118.41,FALSE,FALSE,TRUE
"1693129",2012,1.70124546168722,1,0,0,0,0,0,1,0,0,0,0,1,0,26,6.76,17.576,45.6976,3154.59,TRUE,FALSE,FALSE
"1693132",2012,3.98515728941565,0,0,0,0,0,0,0,0,0,1,0,1,0,25,6.25,15.625,39.0625,1782.04,TRUE,FALSE,FALSE
"1693134",2012,3.32458627929031,1,0,1,0,0,0,0,0,0,0,0,1,0,28,7.84,21.952,61.4656,3341.33,FALSE,FALSE,TRUE
"1693135",2012,3.71762886739992,0,0,0,1,0,0,0,0,1,0,0,1,0,29,8.41,24.389,70.7281,2662.69,FALSE,FALSE,FALSE
"1693137",2012,2.65675690671466,1,0,0,0,0,0,0,0,1,0,0,1,0,10,1,1,1,3372.71,TRUE,FALSE,FALSE
"1693138",2012,3.23212105161822,1,0,1,0,0,0,0,0,0,0,0,1,0,20,4,8,16,3198.18,FALSE,FALSE,TRUE
"1693139",2012,3.01343185065339,1,0,0,0,1,0,0,0,1,0,0,1,0,16,2.56,4.096,6.5536,3198.18,FALSE,FALSE,FALSE
"1693141",2012,2.82509222153387,0,0,0,0,0,0,0,0,0,0,0,1,0,18,3.24,5.832,10.4976,1705.7,TRUE,FALSE,TRUE
"1693142",2012,3.19575340744735,1,0,0,0,0,0,0,0,1,0,0,1,0,7,0.49,0.343,0.2401,3261.9,TRUE,FALSE,FALSE
"1693143",2012,3.1267605359604,0,0,0,0,0,0,0,0,1,0,0,1,0,8,0.64,0.512,0.4096,3261.9,TRUE,FALSE,FALSE
"1693144",2012,2.48240351956988,0,0,0,0,0,0,0,0,0,1,0,1,0,7,0.49,0.343,0.2401,3308.84,TRUE,FALSE,FALSE
"1693146",2012,2.91912117118215,0,0,0,0,0,0,0,0,0,0,0,1,0,10.5,1.1025,1.157625,1.21550625,1764.71,TRUE,FALSE,TRUE
"1693147",2012,3.51117223487073,0,0,0,0,0,0,0,0,1,0,0,1,0,25,6.25,15.625,39.0625,3369.6,TRUE,FALSE,FALSE
"1693148",2012,3.28536556613703,1,0,0,0,0,0,0,0,1,0,0,1,0,25,6.25,15.625,39.0625,3369.6,TRUE,FALSE,FALSE
"1693149",2012,3.17257007199169,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0.09,0.027,0.0081,3662.6,TRUE,FALSE,FALSE
"1693150",2012,3.16758253048065,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0.04,0.008,0.0016,3662.6,TRUE,FALSE,FALSE
"1693152",2012,3.97851274669698,0,0,0,0,0,0,0,0,0,1,0,1,0,24,5.76,13.824,33.1776,1771.62,TRUE,FALSE,FALSE
"1693153",2012,2.77453994237104,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0.36,0.216,0.1296,1764.71,TRUE,FALSE,FALSE
"1693154",2012,1.18085038690508,1,0,0,0,0,0,0,0,1,0,0,1,0,6,0.36,0.216,0.1296,1764.71,TRUE,FALSE,FALSE
"1693155",2012,2.17124909093296,0,0,0,0,1,0,0,0,1,0,0,1,0,6,0.36,0.216,0.1296,3217.94,FALSE,FALSE,FALSE
"1693158",2012,3.16758253048065,1,0,1,0,0,0,0,0,0,0,0,1,0,31,9.61,29.791,92.3521,3064.03,FALSE,FALSE,TRUE
"1693160",2012,2.87990045802887,1,0,0,0,1,0,0,0,0,0,0,1,0,4,0.16,0.064,0.0256,3691.31,FALSE,FALSE,TRUE
"1693161",2012,2.44703637573259,1,0,0,0,0,0,0,0,0,0,0,1,0,33,10.89,35.937,118.5921,3184.81,TRUE,FALSE,TRUE
"1693162",2012,3.75536919538277,0,0,0,0,0,0,0,0,0,1,0,1,0,28,7.84,21.952,61.4656,3184.81,TRUE,FALSE,FALSE
"1693164",2012,3.28536556613703,1,0,1,0,0,0,0,0,1,0,0,1,0,27,7.29,19.683,53.1441,1657.66,FALSE,FALSE,FALSE
"1693165",2012,2.43367585344741,1,0,0,0,0,0,0,0,1,0,0,1,0,14,1.96,2.744,3.8416,1730.75,TRUE,FALSE,FALSE
"1693166",2012,3.28536556613703,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0.09,0.027,0.0081,1696.77,TRUE,FALSE,FALSE
"1693169",2012,3.28536556613703,0,0,0,0,0,0,0,0,0,1,0,1,0,21,4.41,9.261,19.4481,1711.72,TRUE,FALSE,FALSE
"1693173",2012,3.3194448797899,0,0,0,0,0,0,0,0,1,0,0,1,0,15,2.25,3.375,5.0625,2030.48,TRUE,FALSE,FALSE
"1693174",2012,2.81802505431078,1,0,0,0,0,0,0,0,0,0,0,1,0,17,2.89,4.913,8.3521,2030.48,TRUE,FALSE,TRUE
"1693175",2012,3.62183780275825,0,0,0,0,0,0,0,0,1,0,0,1,0,15,2.25,3.375,5.0625,1985.79,TRUE,FALSE,FALSE
"1693176",2012,2.29211379312675,1,0,0,0,0,0,0,0,1,0,0,1,0,16,2.56,4.096,6.5536,1985.79,TRUE,FALSE,FALSE
"1693177",2012,3.04172349327448,1,0,0,0,0,0,0,0,1,0,0,1,0,30,9,27,81,1845.04,TRUE,FALSE,FALSE
"1693178",2012,3.16758253048065,0,0,0,0,0,0,0,0,1,0,0,1,0,22,4.84,10.648,23.4256,2012.38,TRUE,FALSE,FALSE
"1693180",2012,2.65675690671466,0,0,0,0,0,0,0,0,0,0,0,1,0,20,4,8,16,2192.17,TRUE,FALSE,TRUE
"1693181",2012,1.7404661748405,1,0,0,1,0,0,0,0,0,0,0,1,0,6,0.36,0.216,0.1296,2127.75,FALSE,FALSE,TRUE
"1693183",2012,3.02448168683998,1,0,0,0,1,0,0,0,1,0,0,1,0,3,0.09,0.027,0.0081,1877.98,FALSE,FALSE,FALSE
"1693184",2012,4.26619481914876,0,0,0,0,0,0,0,0,1,0,0,1,0,22,4.84,10.648,23.4256,1951.79,TRUE,FALSE,FALSE
"1693186",2012,3.16758253048065,0,0,0,0,0,0,0,0,1,0,0,1,0,26,6.76,17.576,45.6976,1776.93,TRUE,FALSE,FALSE
"1693187",2012,2.67873581343343,1,0,0,0,0,0,0,0,0,0,0,1,0,27,7.29,19.683,53.1441,1776.93,TRUE,FALSE,TRUE
"1693188",2012,4.48130619876571,0,0,0,0,0,0,0,0,0,1,0,1,0,25,6.25,15.625,39.0625,1776.93,TRUE,FALSE,FALSE
"1693190",2012,3.25459390747028,0,0,0,0,0,0,0,0,1,0,0,1,0,22,4.84,10.648,23.4256,1359.99,TRUE,FALSE,FALSE
"1693191",2012,2.14593128294867,1,0,0,0,0,0,0,1,0,0,0,1,0,31,9.61,29.791,92.3521,1810.76,TRUE,FALSE,FALSE
"1693193",2012,3.21637269465008,0,0,1,0,0,0,0,1,0,0,0,1,0,20,4,8,16,1737.54,FALSE,FALSE,FALSE
